horizon,node_index,corridor,fixed_mae,fixed_mae_std,fixed_rmse,fixed_rmse_std,fixed_points,adaptive_mae,adaptive_mae_std,adaptive_rmse,adaptive_rmse_std,adaptive_points,mae_improvement,mae_improvement_pct,rmse_improvement,rmse_improvement_pct,winner_mae,winner_rmse
3,20,tt_rayabogor.csv,2.038544249534607,0.07068752358266761,2.646154736681188,0.14246941213381523,230,1.7731133699417114,0.16100701012970645,2.168523684260683,0.11822072170627991,230,0.2654308795928957,13.020609175076414,0.47763105242050496,18.050004627452388,Adaptive,Adaptive
3,21,tt_sparman.csv,1.5213042974472046,0.08414951713704924,1.9329133351635988,0.0665042282288847,230,1.3345783472061157,0.127463012192252,1.8476214036129186,0.12360520409823941,230,0.18672595024108896,12.274069727826369,0.08529193155068016,4.412610229286932,Adaptive,Adaptive
3,22,tt_sudirman_s.csv,1.8236582279205322,0.14753484908619624,2.1527998051850132,0.1995986417952209,230,1.6894192695617676,0.12491495593056345,2.147620998997237,0.14990543666891804,230,0.13423895835876465,7.360971277596991,0.005178806187776441,0.24056143889010484,Adaptive,Adaptive
3,23,tt_sultanagung.csv,1.2875496387481689,0.07416288939184017,2.0270246234804987,0.016687751610446725,230,1.5796519279479981,0.10273332522944117,2.098174965089705,0.04142248790489575,230,-0.2921022891998293,-22.68668177203857,-0.07115034160920608,-3.5100876814726365,Fixed,Fixed
3,24,tt_cakungcilincing.csv,4.879615116119385,0.20634020039796183,5.757881517997991,0.18257606452050507,230,3.0448660850524902,0.12166224122935607,3.6100322809544814,0.2135445427207327,230,1.8347490310668944,37.600281731359516,2.14784923704351,37.3027689147434,Adaptive,Adaptive
3,25,tt_cibinong.csv,4.257509517669678,0.10816735695667444,5.144045606363743,0.07833601749074931,230,3.3243407726287844,0.3031092045942191,4.002975748941045,0.2688411190036461,230,0.9331687450408932,21.91818341610326,1.141069857422698,22.18234332936455,Adaptive,Adaptive
3,26,tt_cibitung.csv,0.8769917607307434,0.042478210084627994,1.3102485399792132,0.03200161967906596,230,1.441692590713501,0.17307061964133483,1.7532336415412757,0.13002921177744337,230,-0.5647008299827576,-64.39066537092972,-0.4429851015620625,-33.809242143409705,Fixed,Fixed
3,27,tt_cijantung.csv,1.6319096326828002,0.0780386349375553,2.23921057186282,0.053261197649043905,230,1.593646764755249,0.3668620028359188,2.1376632387811627,0.288023111429669,230,0.03826286792755118,2.344668305232589,0.10154733308165742,4.534961309921793,Adaptive,Adaptive
3,28,tt_cilodong.csv,2.657634162902832,0.04543542169295984,3.2783284851679966,0.06134697424981264,230,2.389313554763794,0.20236948497453813,2.9236913603780166,0.29727543710289583,230,0.2683206081390379,10.096220611717364,0.35463712478998,10.817620210862025,Adaptive,Adaptive
3,29,tt_cimanggis.csv,2.1232539653778075,0.05051681177366087,2.7139979557999157,0.05810883751590422,230,1.7777799129486085,0.13974777549463901,2.4282062293073694,0.14462401631253932,230,0.34547405242919904,16.270971728420914,0.28579172649254625,10.530285252492492,Adaptive,Adaptive
3,30,tt_cipondoh.csv,3.815866994857788,0.06424641227333203,4.799681686412805,0.07761294010663296,230,2.597854661941528,0.40483628986699277,3.1358884972840793,0.4223936575819191,230,1.2180123329162598,31.919674730739757,1.663793189128726,34.664656905033524,Adaptive,Adaptive
